ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,"Preview Image (180x180)","Hero Banner Type","Image (680x290)","Video 680x290","Video Thumbnail (680x383)",Summary,"Story Type",Position,"New Position","Show in Home Page slider ?","Slider Position","Slider Quote","Story Url","Animated Thumbnail","Publish To Live","Publish To Staging",Date,Status,Slug
63521,"Safra Jabri","<p>""The [Jameel-Toyota] Scholarship [at MIT] has definitely helped me come here, like if it were not for the financial support that Community Jameel has offered me I would not have been able to go to college such as MIT.  Thankfully MIT is a 'need-blind' school and which means that they did not consider my financial situation in my admission process.  And, they also like help me find like to find the scholarship program and be enrolled into it, so I can like pursue my dream here and, like, be able to afford college.</p>
<p>Honestly, I think one great way to maybe to say it, is that, it's a way for me as a young person to be able able to do things that I would not have been able to do without the funding and the support.  And it's also a way for me for them to empower me to become the person that can empower someone else later on.</p>
<p>I'd like to give it forward I guess."" </p>",en,,668038,https://media.alj.com/app/uploads/2020/06/Safra-Jabri.png,video,,https://media.alj.com/app/uploads/2020/06/Community-Jameel-75-Voices-Safra-Jabri-JTS-EN-16x9-1-1.mp4,https://media.alj.com/app/uploads/2020/06/Safra-Jabri.jpg,"<p>Jameel-Toyota Scholar at MIT<br />
Class of 2019</p>",community-jameel-story,,80,,,,,,1,1,"2020-06-15 05:16:32",publish,safra-jabri
63543,"Yazan Ba'ara","<p>""So I think the Abdul Latif Jameel-Toyota Scholarship [at MIT] changed my life in that literal sense, I mean, in in that complete sense because, they're the ones who allowed me to attend an MIT -  allowed me to MIT based on my merit and not because or based on my financial ability to.  So, they changed my life by allowing me to attend this marvelous institution by giving me the support that I needed in order to attend this institution. By helping me along the way in case I needed help with with whatever they're doing especially with Community Jameel that does a lot of work in social entrepreneurship and social enterprise - so, to keep it very short, they changed my life by just allowing me to attend the top university in the world and by giving me support to continue that journey in this university.</p>
<p>It has definitely, I think , broadened my horizon.  Sort of, coming to MIT you don't really get exposure to the different fashions of the community to the different people from different socio-economic standards, which is one of the main reasons that I started doing social entrepreneurship, so they really show you,  Abdul Latif Jameel although, sort of, they helped me with the scholarship, they also helped me open my eyes towards what this world really has, and how I can use my MIT education to benefit those in need because I was so sort of fortunate to attend this institution.  Fortunate to receive the support from them.  And the only rational thing is is to give back to your community, the only thing that you can do is give back to your community.  So they helped me open my eyes towards what the community lacks, what hides behind closed doors, what the community needs you in, and give me support to to allow me to give back to the community.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/yazan-baara-020b79147/"">here</a>.</p>",en,,668042,https://media.alj.com/app/uploads/2020/06/Yasan-Baara.png,video,,https://media.alj.com/app/uploads/2020/06/Communiry-Jameel-75-Voices-Yazan-Baara-JTS-EN-16x9-1-1.mp4,https://media.alj.com/app/uploads/2020/06/Yazan-Baara.jpg,"<p>Jameel-Toyota Scholar at MIT<br />
Class of 2020</p>",community-jameel-story,,104,,,,,,1,1,"2020-06-15 05:31:49",publish,yazan-baara
63565,"Rezy Pradipta","<p>""I work in the, in space-science and space-weather, and it's undoubtedly a very global enterprise. I mean, [a] threat from space doesn't just affect the United States or Canada or or European countries actually affects everybody.  So, naturally, we need a lot of international collaborations I think.  What I really want to do forward is to strengthen this international collaboration and try to bridge the gaps that still exist, where there is gaps in expertise, I mean.  It's it's good for people from wealthy countries to collaborate with with scientists from developing countries but the gap in expertise sometimes gets in the way.</p>
<p>Due to my connection to the Abdul Latif Jameel scholar[ship], actually as this new efforts and initiatives from from Community Jameel sprung up like the J-PAL the [Abdul Latif Jameel] Poverty Action Lab [at MIT], and J-WEL for education, and then J-WAFS for water and food security, actually brings a sense of special connection to those efforts even though I'm not really, I'm not directly involved with them, but you know, it feels like we're in the same boat.  And sometimes it helps me when I get stuck on my work that we're not alone in trying to solve the world's problems.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.bc.edu/bc-web/research/sites/institute-for-scientific-research/people/profiles/rezy-pradipta.html"">here</a>.</p>",en,,668046,https://media.alj.com/app/uploads/2020/06/Rezy-Pradipta.png,video,,https://media.alj.com/app/uploads/2020/06/Community-Jameel-75-Voices-Rezy-Pradipta-JTS-EN-16x9-1-1.mp4,https://media.alj.com/app/uploads/2020/06/Rezy-Pradipta.jpg,"<p>Jameel-Toyota Scholar at MIT<br />
Class of 2006</p>",community-jameel-story,,56,,,,,,1,1,"2020-06-15 05:45:17",publish,rezy-pradipta
63595,"Daren Ambrose","<p>""The really impressive things is that Mohammed Jameel, our president, is involved day-to-day.  His level of understanding, expertise, involvement, encouragement - he's such a creative guy.  I mean, the comparison I could draw is a bit like Richard Branson, if you've ever read his books, in the way that he leads, and he doesn't really worry about they say the complication in doing something.  Actually, he can boil it down into really simple compartmentalized things; Mohammed Jameel does that in exactly the same way.</p>
<p>It gives you the empowerment, which I suppose is what we all want. We want that that kind of feeling that we're in control and that we can create something that's quite quite long-lasting and a I suppose, yeah, part of the infrastructure of a ALJ.</p>
<p>The thing you've got going for you is you've got real intelligent people.  I mean, we've got some of the best people here from their backgrounds whether it's finance, purchasing, you know, management.  They're all here.  And it means that, you know, collectively you've got the power in the room to solve a problem.  Or someone's experienced a problem.  So, I think it's really . . .  that's what makes the organization enjoyable, then also I say, yeah, really kind of exciting to work I suppose.</p>
<p>Really the power of ALJ is that it can, kind of, unify its resources and,  give people that empowerment because as a project owner, I'm nowhere near as skilled enough to bring this together, but you've got this power below you that enables it, and it's really, I guess, very rewarding when it all comes together nicely.</p>
<p>Which, doesn't mean it's any easier to do it here, but it does mean we definitely know how to problem solve and deliver on the objective, which I think execution is key to us - and delivering on time is really what it's all about.""</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/fbkqsten"">here</a>.</p>",en,,668053,https://media.alj.com/app/uploads/2020/06/Daren-Ambrose.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-Latif-Jameel-75-Voices-Daren-Ambrose-CEO-Aftermarket-Ops-Intl-EN-16-9-1.mp4,https://media.alj.com/app/uploads/2020/06/Daren-Ambrose.jpg,"<p>Chief Executive Officer<br />
Aftermarket Operations - International</p>",alj-story,,101,,,,,,1,1,"2020-06-15 06:08:27",publish,daren-ambrose
63639,"Javier Valdenebro","<p>""Celebrating 75 years, is, you know,  such a long period of time for the [Jameel] family to build up such a great group.  You know that I joined the company in 2014, it's 6 years ago, so time flies when you're having a great time!</p>
<p>I joined Abdul Latif Jameel six years ago to support the family in this diversification planning through energy and  infrastructure, I seen <em>Abdul Latif Jameel Energy and Environmental Services</em> since it was just a baby, you know, this was just a piece of paper and now, all of a sudden we're a great company!   We operate in many countries all around the World, so I believe that we have achieved so much in a short period of time.  I consider myself very lucky, for being part of you know this challenging diversification plan but also being part of this family. We have not all only helped ALJ in diversifying into new businesses but as well as diversifying into new countries.</p>
<p>I'm very proud of the part of these big celebration, seventy five years is a long time and I'm looking forward to keep on celebrating great achievements, great investments and great diversification plans with with the Company for another at least 25 years.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/javier-valdenebro-2b24b347/"">here</a> and <a href=""https://almarwater.com/company/"">here</a>.</p>",en,,668060,https://media.alj.com/app/uploads/2020/06/Javier-Valdenbro.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Javier-Valdenebro-CFO-Almar-Water-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Javier-Valdenbro.jpg,"<p>Chief Financial Officer<br />
Almar Water Solutions</p>",alj-story,,81,,,,,,1,1,"2020-06-15 10:05:58",publish,javier-valdenebro
63657,"Mouhanned Makhlouf","<p>""Coming back to a group like Abdul Latif Jameel you have this family feel, a warm feeling.  The culture is different, people really care about the employees and really relate to each other on a friendly basis.  It's different: a unique environment and culture, away from the real corporate world, it's a very supportive environment and collaborative, it has this warm family feel to it.  We have a great management team that really works with us . . .  a very supportive team.</p>
<p>The opportunities for growth at Abdul Latif Jameel are plenty.  I . . .   in my short time here, I have already been able to go one grade higher.  People are really well recognized here when you do your work.  And, at that same time, you still have that work-life balance.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/mouhannadmakhlouf/"">here</a>.</p>",en,,668063,https://media.alj.com/app/uploads/2020/06/Mouhanned-Makhlouf.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Mouhanned-Makhlouf-ALJ-International-EN-16x9-comp-2.mp4,https://media.alj.com/app/uploads/2020/06/Mouhanned-Makhlouf.jpg,"<p>Senior Director<br />
Abdul Latif Jameel Energy</p>",alj-story,,118,,,,,,1,1,"2020-06-15 11:03:14",publish,mouhanned-makhlouf
63694,"Remi Tayar","<p>""When I see a lot of people working for this Company for 20 or 30 years, so [I feel] it's stable, a stable life.  And also the management in the place where I work; it's very friendly, not any pressure to work, but friendly -  to make things easier.  Although the work is hard, and we stay late, in the friendly team I work with, I like it.</p>
<p>My father used to work in the 1990s, I guess, with the Abdul Latif Jameel Company . . . [in] different places [including] Saudi Arabia, until now actually.  And, I 'look' at him, you know?  So, its a very famous company with a lot of nationalities and [so] a huge experience that you can get from it.</p>
<p>I was very happy to get accepted into this Company.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/remi-tayar-99ba7474/"">here</a>.</p>",en,,668070,https://media.alj.com/app/uploads/2020/06/Remi-Tayar.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Remi-Tayar-ALJ-International-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Remi-Tayar.jpg,"<p>Deputy Finance Manager<br />
Abdul Latif Jameel International (Energy &amp; Environmental Services)</p>",alj-story,,120,,,,,,1,1,"2020-06-15 11:15:04",publish,remi-tayar
63719,"Nabil Mawlawi","<p>""Well I never look at Abdul Latif Jameel as a company; I look at it as a big family.  So, I would assume that most of the people working here would feel the same.  We are not working for a company we are all a family gathered together trying to do something better.   For us, and for other the people that are working with us.  The working atmosphere in the Company is very nice.  It's very relaxed.  You don't feel that there is a negative tension between anyone; there's always a positive energy.</p>
<p>Positive energy between the people trying to impress each other, something like that.  So, from the Company point of view it's a very nice atmosphere, it's very nice company,  or a <em>family</em> should I say, to it to be working with.</p>
<p>Yeah, I do I do like very much what I'm doing because it's very challenging.  And you work with the people; not only processes and machinery, you're actually working with the people.  And when you do some work with the people and you see how much they appreciate what you're doing for these people; I can't . . .   I couldn't be happier.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/nabil-mawlawi-4a19b310/"">here</a>.</p>",en,,668073,https://media.alj.com/app/uploads/2020/06/Nabil-Mawlawi.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Nabil-Mawlawi-ALJ-International-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Nabil-Mawlawi.jpg,"<p>Manager,<br />
Toyota Way &amp; Kaizen Service Center</p>",alj-story,,99,,,,,,1,1,"2020-06-15 11:25:41",publish,nabil-mawlawi
63745,"John Hasar","<p>""So, the learnings that I received at MIT, in terms of my engineering education, in terms of the people I met that influenced my life in a fundamental way, either my career or my personal life, will continue.  And the learnings actually will never stop.  And, for example, I did spend, I did use, my engineering education for seven years in [the] oil and gas industry and then I worked on those sort of innovative projects aspects of that, as a MIT nerd, which was found applicable for me!</p>
<p>Then I, now I am translating those learnings into a low-carbon future of the World, transitioning and helping this energy system, such that we will be able to change the course of climate change.  We will be able to help energy security wherever we are and also do that in a cost-efficient way for the consumers.  [So], that they will see a financial reduction in their energy bills.</p>
<p>This type of a future is very exciting for me because it combines my engineering education at MIT and my industry experiences and keeps me actually engaged in terms of learning new things and that I am still curious I am still hungry for for the future that awaits.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/cankutan/"">here</a>.</p>",en,,668077,https://media.alj.com/app/uploads/2020/06/John-Hasar.png,video,,https://media.alj.com/app/uploads/2020/06/Communiry-Jameel-75-Voices-John-Hazar-JTS-EN-16x9-comp-2.mp4,https://media.alj.com/app/uploads/2020/06/John-Hazar.jpg,"<p>Jameel-Toyota Scholar at MIT<br />
Class of 2010</p>",community-jameel-story,,107,,,,,,1,1,"2020-06-15 11:41:46",publish,john-hasar
63778,"Waikit Lau","<p>""I was awarded the Jameel, the Abdul Latif Jameel [-Toyota] Scholarship  my second year through my fourth year, if I remember correctly.  And so that's kind of my affiliation with it, and you know I did not know them, of them, when I came here but over the years I've kind of done a little bit of research and I was very fascinated by kind of what they did, a lot of the pioneering stuff that they've done back in the Middle East and you know they've been very supportive of the MIT community so so we're very to be happy to be here.</p>
<p>Being able to see how Community Jameel has been so generous and successful in some of these initiatives with MIT was really interesting, eye-opening.  You know there's so much talent around the world MIT certainly gets its share of smart people undergrad, graduate, postdocs,  you name it, professors, to here.  And you know when I think about Jameel and where I'm a recipient of their generosity I also think about, you know, a lot of what's possible at MIT, a lot of the great work that gets done here, also not possible without the likes of the Jameel group,  and their generosity right.  And you know, and then again it spurs my thinking and certainly think about wow you know folks who are able, and groups and organizations that's able, that have had the means to contribute, to donate I mean it's special, you know.</p>
<p>It allows this environment to prosper and to thrive so, so I think that's great.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/waikit-lau-89129/"">here</a>.</p>",en,,668081,https://media.alj.com/app/uploads/2020/06/Waikit-Lau.png,video,,https://media.alj.com/app/uploads/2020/06/Community-Jameel-75-Voices-Waikit-Lau-JTS-EN-16_9-COMP.mp4,https://media.alj.com/app/uploads/2020/06/Waikit-Lau.jpg,"<p>Jameel-Toyota Scholar at MIT<br />
Class of 1997</p>",community-jameel-story,,87,,,,,,1,1,"2020-06-15 13:19:16",publish,waikit-lau
63814,"Arantxa Mencía","<p>""The first memory that came to my mind, it was . . .  I will never, never, forget the day I joined Abdul Latif Jameel, because the same day, my second child was born.  We were signing the agreement with a small company we had in Spain (Stakia for Water).  Abdul Latif Jameel decided to incorporate that company within the group: Almar Water Solutions was created.</p>
<p>We were with the notary signing the agreement at three-thirty in the afternoon . . .   and at five pm, my girl was born!  I rushed from the notary to the hospital!</p>
<p>So, the 'Almar Project', for me, is also like my little kid!  Both of them are three years old; it has been an adventure!  And I'm very happy for that.</p>
<p>It has been a very intense three years, but I have to say the most challenging, and the one I have felt the most positive about being part of this group is the 'Shuqaiq Project.'  It has been a challenge as as Almar we were very new company, Abdul Latif Jameel didn't know us so much, and one day we arrive with a project of US$ 600 million!  An entirely new project of a large desalination plant.  But, we have felt, always, backed by the Company, encouraged.  And although we had some tough times (it hasn't been an easy project) we have always counted on the [Jameel] family and they have been backing us and it has been a pleasure to be part of that.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/aranzazu-mencia-saeta-23460b19/"">here</a> and <a href=""https://almarwater.com/company/"">here</a>.</p>",en,,668086,https://media.alj.com/app/uploads/2020/06/Arantxa-Mencia.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Arantxa-Menc%C3%ADa-Business-Development-Director-Almar-Water-EN-16x9-comp-2.mp4,https://media.alj.com/app/uploads/2020/06/Arantxa-Mencia.jpg,"<p>Business Development Director<br />
Almar Water Solutions</p>",alj-story,,76,,,,,,1,1,"2020-06-16 06:31:22",publish,arantxa-mencia
63841,"María Álvarez","<p>""I work for the finance Almar team and I joined the company in 2018.  And it's the an excellent company!</p>
<p>We are a very big family, well a very small family yet, but, we have a very good compromise working together and being part of Almar and ALJ Energy business we joined an annual year workshop in which we share some finance discussions and and we joined a workshop in which  I participate in a 'fishing day' [competition] and I was the winner of that day!   They gave me an award!   And this reminds me of very good memories.  Very hard work a very good compromise so I really hope to share more moments like this.'</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/mar%C3%ADa-%C3%A1lvarez-herrero-072a4b15a/"">here</a>.</p>",en,,668089,https://media.alj.com/app/uploads/2020/06/Mar%C3%ADa-%C3%81lvarez.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Maria-Alvarez-Finance-Manager-Almar-Water-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Mar%C3%ADa-%C3%81lvarez.jpg,"<p>Finance Manager<br />
Almar Water Solutions</p>",alj-story,,90,,,,,,1,1,"2020-06-16 06:41:28",publish,maria-alvarez
63867,"María Garcia","<p>""Well before joining Almar Water within ALJ Energy, I was  working in KPMG consultancy firm within the financial services industry.  So, everything is regulated and therefore the possibilities of generating a real impact within an organization, is very limited.</p>
<p>While in Almar, it's a very young company and there is a huge room to to make an impact.  Every single step, no matter how small it is, counts.  You can even really contribute to settle the basis for the future in the Company and also it gives you the possibility of getting involved in every aspect of of the Company; working with colleagues from all over the world.  Which also leads to the fact that you can change and evolve your mindset.  You get huge influences from different places, and and of course well the learning path is it's amazing.  And in addition of course, you are able, you are always able, to to understand, to have a global understanding of how the Company works and how everything is settles into a ALJ.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/maria-garcia-herrero-51770478/"">here</a>.</p>",en,,668093,https://media.alj.com/app/uploads/2020/06/Mar%C3%ADa-Garcia.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Maria-Garcia-Risk-Manager-Almar-Water-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Maria-Garcia.jpg,"<p>Risk &amp; Corporate Planning Manager<br />
Almar Water Solutions</p>",alj-story,,113,,,,,,1,1,"2020-06-16 07:02:57",publish,maria-garcia
63895,"Mariano Berges","<p>""Well I think that the first thing that surprised me when Abdul Latif Jameel acquired FRV was the flexibility and the trust that they had in the team, because it is true that usually, in these kind of operations, you usually put some members of your [own] team on the management and this is something that really didn't happen in our case.  And that shows a big trust in the team and that they knew what they were doing.</p>
<p>The second thing I think is also the innovational spirit that is in the group especially on Mr. Jameel.  He can be quite active with WhatsApp, sending messages about a lot of technologies that appear all around the world and it is true because his his he can collect a lot of information with the different people that he meets with and also with a lot of initiatives that they have in different institutions including including MIT, and he sends forward to all of us.  And he can be very intense with WhatsApp and he's quite curious about what is going on, and how those new things can be implemented in the business also and that is very good because that pushes the team.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/mariano-berges-5171a511/"">here</a>.</p>",en,,668097,https://media.alj.com/app/uploads/2020/06/Mariano-Berges.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Mariano-Berges-FRV-CTO-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Mariano-Berges.jpg,"<p>Chief Technology Officer<br />
FRV</p>",alj-story,,97,,,,,,1,1,"2020-06-16 07:14:54",publish,mariano-berges
63948,"Javier Huergo","<p>""A couple of other memories I have, are pretty much related to the Jameel family, actually.  To Mohammed Jameel, to Fady Jameel . . .  I'm quite impressed at how close they are, to the people, to the organization, to the business.  They don't treat you as an employee, but as a human being and that's something you don't expect from a family owned business; you maybe expect the family to be, you know, like, people far away from the day-to-day of the business.  It's totally the opposite.</p>
<p>Mohammed Jameel is a warm man.  He knows about everything that happens in the organization, he knows about the personal problems that everyone has in the organization.  I went through very tough times, a couple of years ago, personal times, with my wife who was sick.  And some of the, you know, when my wife passed away one of the first messages of condolences was from Mohammed Jameel.  So, this makes you feel important.  Makes you feel that you are part of something which is not only an organization but closer to a family.</p>
<p>The experience has been really exciting for all of us.  Has been very positive.  I do believe that we have developed the business, in a sense, that we probably could not have thought about without the support of the Jameel family.  And we feel really proud of what we've done together.</p>
<p>And we hope, of course, to do more in the future, right?""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://frv.com/en/our-team-3/"">here</a>.</p>",en,,668105,https://media.alj.com/app/uploads/2020/06/Javier-Huergo.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Javier-Huergo-FRV-CIO-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Javier-Huergo.jpg,"<p>Chief Investments Officer<br />
FRV</p>",alj-story,,69,,,,,,1,1,"2020-06-16 07:55:17",publish,javier-huergo
63995,"Carlos Cosín","<p>""For me was very important to decide . . .   that ALJ has to be by my partner and specifically 'MJ' [Mohammed Jameel] and Fady [Jameel], okay, because I have to create something from scratch at 55, which is it was not easy.  Not an easy moment, okay.  But I met probably hundreds of potential investors, equity founds, and big, big. very well-known equity funds.  But my project needs something with a vision of long term, and that [would] really have confidence in myself and my team. </p>
<p>I feel then, a very good support for growth from from the family, and also I have to remark that in this phase, which has to be DC, because the market is quite difficult when you have to [start from] scratch with no references, no credentials ,in the jungle of market.  I have to recognize that during these phases we have faced two big problems, that has to be canalized from the human part of our lives and and they respond pretty well.  I don't I don't think that the other partners can respond in this way.  I don't want to mention because it's very personal but I have to say that the human relationship we have and the credibility when we open this transparency behavior with them, they respond.</p>
<p>I'm very proud, I'm very proud to continue.  And I think we have a long life together because the market is there, the team is very happy and I create opportunities.  I have not a personal interest in this I think now Almar is a platform that has to create solutions for the future, of course.  You have return back their investment that you have.  Then I'm very happy for the decisions. That's my personal opinion and I think so [it's] the same for my directors that [are] coming with me for the last 20 years.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.alj.com/en/our-people/carlos-cosin/"">here</a> and <a href=""https://almarwater.com/company/"">here</a>.</p>",en,,668111,https://media.alj.com/app/uploads/2020/06/Carlos-Cosin.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Carlos-Cosin-Almar-Water-CEO-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Carlos-Cosin.jpg,"<p>Chief Executive Officer<br />
Almar Water Solutions</p>",alj-story,,40,,,,,,1,1,"2020-06-16 10:03:21",publish,carlos-cosin
64041,"Nikolay Pirozhkov","<p>""I guess the main thing I like about my job, especially it Abdul Latif Jameel, is that this Company has a lot of diversity.  Diversity and cultures, diversity and businesses, geographical locations.  All of this has its own specifics, as you can imagine.  We're present in North Africa all the way to Far East: different regulations, different you can say 'ethics',  this is kind of the main challenge. Trying to understand all of this and put it in line with the corporate objectives of Abdul latif Jameel.</p>
<p>So, it's a very safe, dynamic, environment, which forces you to kind of be at the edge.  I always keep on learning things and trying to improvise, you can say, to to blend together different, we can say, legislation, different mentalities, and to work under one umbrella of ALJ.</p>
<p>That motivates me quite a lot and it's pushing us to be, you know, 'there' - talking to the people, learning their needs and requirements, trying to come up with the solutions.  So in this Company there are opportunities for employees to shine to bring their know-how to the to the table and basically put it in work.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/nikolay-pirozhkov-mba-mcipd-ba44071/"">here</a>.</p>",en,,668115,https://media.alj.com/app/uploads/2020/06/Nikolay-Pirozhkov.png,video,,https://media.alj.com/app/uploads/2020/06/Abdul-latif-Jameel-75-Voices-Nikolay-Pirozhkov-ALJ-International-EN-16x9-comp-1.mp4,https://media.alj.com/app/uploads/2020/06/Nikolay-Pirozhkov.jpg,"<p>General Manager<br />
Human Capital - International</p>",alj-story,,115,,,,,,1,1,"2020-06-16 10:15:03",publish,nikolay-pirozhkov
